gene	HZ_Blood_10	HZ_Blood_1	HZ_Blood_2	HZ_Blood_3	HZ_Blood_4	HZ_Blood_5	HZ_Blood_6	HZ_Blood_7	HZ_Blood_8	HZ_Blood_9
GIMAP7_2	403.3078126	335.666384	216.1166484	344.6652666	247.8326759	308.4571802	410.6109447	217.8908169	408.2274546	255.7256165
LOC512867	149.0636091	126.5586253	96.84358647	138.51829	122.6313734	123.0121596	161.6594591	60.33593197	176.239442	84.54191404
LOC768255	407.1274518	290.0610127	198.4117303	332.1121893	220.8407601	262.2205658	360.4566281	170.322336	305.0678799	175.3220529
LOC101902675	39.26777371	32.83624127	18.46429041	39.24789939	28.72604879	26.45534768	34.75385831	16.37184891	32.02336331	23.96028469
GIMAP6	202.538407	172.5291378	169.5756352	166.2541153	127.1598003	205.2359288	168.6828244	52.62248554	214.1783169	103.0824345
LOC615733	211.717507	189.8508976	206.2557635	231.7098973	173.8126926	221.4754456	229.6517104	83.19961604	199.2289912	142.2825668
GIMAP7_3	68.26966307	51.87000598	45.3073256	51.78483231	41.53621059	54.27892631	60.89907805	36.19032254	81.09908626	30.83247707
GIMAP5	114.1946435	94.23918741	101.3830168	113.7486871	92.69331433	102.6587624	131.4347637	48.58446714	108.521716	61.48473229
LOC530077	104.2527455	85.8968906	70.18824241	115.5297054	86.84756685	69.69229222	91.63636014	36.72985716	114.1749894	47.47093293
TRNAC-ACA_24	0	0	0	2.017502051	0	0	0	0	0	0
TMEM176B	0	0	0	0	0	0	0	0	0	0.455356296
TMEM176A	0	0	0.363566146	0	0	0	0	0	0	0
AOC1	0	0	0	0	0	0	0	0	0	0
LOC112446345	0	0	0	0	0	0	0	0	0	0
KCNH2	10.37828259	3.022428406	8.650273344	5.884956216	8.177790382	12.70268924	7.699344435	2.350188594	4.689782288	6.867293448
NOS3	0.186535526	0.035638446	0.056611448	0.01544992	0.029591358	0.21635117	0	0	0	0
LOC104972290	0	0	1.50356169	0.10258485	0.294722402	0.2210054	0	0	0.217307305	0.55520667
ATG9B	0.395255928	0.161818738	0.380811933	0.436497546	0.223935889	0.520565199	0.942026047	0.018019738	0.462320242	0.548414058
ABCB8	12.23005844	8.881492045	10.87835442	11.14602888	13.59414072	13.5836545	7.911678153	6.491696088	8.94073177	11.28165204
ASIC3	0	0	0	0.056258771	0.215505769	0	0	0.130060355	0	0.025373504
CDK5	39.47654387	27.92272219	44.43542325	38.55183267	43.34554986	46.98406653	41.02666788	25.55120498	40.13571444	43.14217336
SLC4A2	39.52999064	42.96158272	43.50712068	35.68935892	43.79782187	47.01171375	28.32015774	29.78116609	43.33826722	38.34686804
FASTK	62.21143232	50.40051356	65.15266928	44.4657452	56.68690689	76.71465786	33.1605729	37.5927173	64.23386631	52.66628781
MIR6525	0	0	0	0	0	0	0	0	0	0
TMUB1	48.14591244	38.36261896	51.58748889	52.41393227	63.17496716	49.38330477	48.02629994	38.50117875	41.35427222	59.08813507
AGAP3	12.48325078	9.255880435	15.63642626	7.876573339	9.189894217	16.23721055	10.21211308	5.742539158	8.589895426	8.75184884
GBX1	0	0.024790816	0.052506741	0	0	0	0	0.049691601	0.273193676	0.387773821
ASB10	0	0	0	0.052535316	0	0	0	0	0	0.059235431
LOC112446457	0	0	0	0	0	0	0	0	0	0
IQCA1L	0	0	0.061540159	0	0	0	0	0	0	0.090897519
LOC112446456	0	0	0	0	0	0	0	0	0	0
LOC101904455	0	0.272416802	0	0	0	0	0	0	0	0
ABCF2	35.26465189	34.71193856	38.79835614	38.49555433	39.54654671	40.94481368	51.82740305	38.64744898	38.89108084	40.50333492
CHPF2	80.86961516	72.54316775	96.83990993	48.55056149	72.39344563	121.1346172	38.73452953	62.87656938	75.26798739	68.69298265
MIR671	0	0	0	0	0	0	0	0	0	0
SMARCD3	14.91953888	11.68294453	9.651334645	10.04547896	13.28297494	10.63972179	7.365629703	3.983926306	11.04041836	10.35036323
NUB1	73.58810154	61.62593776	51.48819513	54.93976638	54.05725918	55.15403014	72.40400631	54.03001879	57.58262344	44.0210706
WDR86	0.737151812	0.616158143	0.636972982	0.4579129	0.158355224	0.506957747	0	0.367574252	0.350279586	0.367155934
CRYGN	0	0	0	0	0	0	0	0	0	0
RHEB	30.04554944	37.09048292	34.70990445	35.37988575	28.25961989	34.08130917	36.66834368	35.85158345	27.78828822	29.28933613
PRKAG2	50.70964025	21.86390893	30.04282348	10.22491488	13.08479344	20.89106778	11.42790654	14.83488773	12.90632124	8.474971581
GALNTL5	0.148964356	0.094867686	3.064166774	0	0	0	0.596452913	0	0	2.077466407
GALNT11	16.5166769	17.63415098	11.59280235	14.34031287	19.40412108	15.33601678	23.9145141	20.55917979	16.39065043	17.47670723
KMT2C	54.55605358	39.0477612	43.85489291	35.92674292	50.41735118	35.99354769	32.48529186	39.05588217	42.63672171	44.55284551
CCT8L2	0.080895158	0.347746079	0.654687378	0.033500957	0.256658624	0.07217335	0	0	0	0.151094066
LOC112446458	0	0	0.090891537	0	0	0	0	0	0	0
XRCC2	0.763908684	1.581105141	0.901591257	1.845410225	2.070224295	1.334696134	1.879818961	1.066565725	0.586374775	1.165228663
ACTR3B	9.060381951	4.021901603	5.315452966	2.831554636	4.114227384	5.814729753	2.815234078	2.289506858	4.328701421	6.064515952
TRNAG-CCC_30	0	0	0	0	0	0	0	0	0	0
TRNAC-GCA_63	0	0	0	0	0	0	0	0	0	0
DPP6	0	0	0.244188352	0	0.013675676	0.09229561	0	0.033013747	0.151252037	0
PAXIP1	13.32953243	12.04182298	13.50979925	8.745380368	13.97821458	16.05695768	5.67196216	7.742978306	11.69339702	10.55540651
HTR5A	0	0	0	0	0	0	0	0	0	0.145652261
LOC112446459	0	0	0	0	0	0	0	0	0	0
INSIG1	10.63245505	8.603688776	7.909987458	8.71560886	9.375365224	8.801540066	8.156037967	8.622771229	5.785535364	7.165636084
EN2	0	0	0	0.054363828	0	0	0	0.219939264	0	0
CNPY1	1.646517795	0.405902685	0.268655784	0.70386504	1.980048993	0.805578739	0	0.457653321	2.469484954	1.388857388
LOC112446516	0	0	0	0	0	0	0	0	0	0
RBM33	51.87777804	46.41197803	49.63362314	34.94777046	40.86071608	48.96950524	26.31478971	28.04114778	47.47455028	36.71503754
SHH	0	0.017949039	0	0	0	0	0	0	0	0
LOC112446460	0	0	0	0	0	0	0	0	0	0
LOC112446346	0	0	0	0	0	0	0	0	0	0
LOC112446461	0	0	0	0	0.046618289	0	0	0	0	0
RNF32	0	0	4.533053711	0.281876095	0.449899657	0	0	0	0.547344532	2.161211992
LMBR1	4.255771519	4.082502409	5.155462851	4.709698915	5.162690306	4.403163056	5.602469404	3.817645373	2.886323129	3.2596881
LOC112446462	0	0	0	0	0	0	0	0	0	0
NOM1	19.48674466	17.57249639	19.76722603	21.12313623	20.12308017	24.15480334	11.83164125	14.98631695	19.85056712	16.98521146
LOC112446463	0	0	0	0	0	0	0	0	0	0
MNX1	0.168716404	0	0.12800886	0	0	0	0	0	0	0
UBE3C	22.20189907	20.02205184	17.33333379	20.77260088	20.18363311	18.15749372	21.33834463	22.12872679	17.83798167	18.1030989
LOC107131328	0	0	0	0	0	0	0	0	0	0
LOC112446505	0	0	0	0	0	0	0	0	0	0
DNAJB6	18.90260176	18.311061	15.91543766	15.8518989	17.93720182	15.93352911	19.49307943	15.26007185	17.48924909	14.51952397
LOC104972306	0	0	0	0	0	0	0	0	0	0
LOC101907306	0	0	0	0	0	0	0	0	0	0
PTPRN2	0.445788694	0.53231201	2.066959409	0.184613617	0.353591969	1.010885536	0	0.426794116	0.228124339	0.832633599
MIR153-2	0	0	0	0	0	0	0	0	0	0
LOC112446464	0	0	0	0	0	0	0	0	0	0
LOC112446465	0	0	0	0	0	0	0	0	0	0
NCAPG2	8.896772127	4.153085693	4.987536606	6.793408388	4.941514792	5.878190145	5.06972274	6.07180436	7.431210097	3.984774883
ESYT2	117.4467303	80.98163978	96.93925247	88.84481254	78.7377783	107.6816981	91.99229374	78.85798845	79.32745045	67.34546474
LOC112446466	0	0	0.714252333	0.116956641	0	0	0	0.405574682	0	0
WDR60	1.840889076	1.835009126	1.587001404	2.466081368	2.247379371	1.785229821	0.672996615	1.21072705	2.12047183	1.554740839
VIPR2	18.14755408	28.12988023	11.81185382	12.67693987	23.81854162	14.60240757	18.78263839	19.24286375	27.5746933	18.93035784
LOC104972309	0	0.049420747	0	0.299947208	0	0	0	0.049530359	0.317691742	0.154606223
LOC112446467	0	0.114750913	0	0	0.03176004	0	0	0	0.070252773	0
LOC783893	0	0.007865556	0.066636725	0	0	0.007346095	0	0.015766002	0.014446345	0
LOC782348	0.58737606	0.327310726	0.123793106	0.101353717	0.368834846	0.414870869	0	0.257743107	0.25763925	0.475404427
LOC112446639	2.12439612	3.269551589	1.671523494	3.030326095	0.468065188	2.527135775	5.670717874	3.389796469	1.345959917	2.468913644
MIR2284Y-6	0	0	0	0	0	0	0	0	0	0
TRNAC-GCA_64	0	0	0	0	0	0	0	0	0	0
TSPAN8	0	0	0.693725433	0	0	0	0	0	0	1.088704379
LGR5	0.095419316	0.212686676	0	0.026343879	0.201826585	0.141885948	0	0.121804801	0.362730583	0
LOC112446921	0	0	0	0	0	0	0	0	0	0
ZFC3H1	72.43227968	48.11379083	53.67177485	34.74822295	28.50885018	41.10549888	31.51835188	33.52915715	35.55925944	31.42756574
THAP2	16.17836077	10.67939935	10.44514083	10.08751026	7.612928923	10.60660992	7.442204958	14.56663845	6.4105655	7.578156711
TMEM19	24.55329827	12.61289793	17.88627207	12.96712538	13.32279442	10.96574892	24.7491105	17.60985486	13.7342457	11.99499184
RAB21	25.94009569	26.41369251	23.64642489	20.98333299	19.19036841	28.7384251	25.07432951	36.12647006	24.97541732	22.94733915
TBC1D15	25.31294905	14.13258928	17.77917847	18.5974703	13.73196572	13.50347623	12.1045923	24.35995826	15.41757303	11.42533283
TPH2	0	0.317475455	0.192117249	0	0.150632349	0	0	0.090908456	0.374846277	0.141882809
LOC112446640	0	0	0	0	0	0	0	0	0	0
TRHDE	0	0	0	0	0	0	0	0	0	0
ATXN7L3B	28.22892486	23.76083933	17.47141098	29.17252899	20.25027611	21.58448621	24.31100258	21.92642874	21.49091908	17.91696644
LOC523590	4.153128936	1.47359427	1.980672944	1.375941859	1.270616474	2.487880818	0	3.578551712	1.301197328	0.930853943
TRNAY-GUA_5	0	0	0	0	0	0	0	0	0	0
KCNC2	0	0	0	0	0	0	0	0	0	0.02401994
CAPS2	0.09090223	0.057890924	0.245224989	0	0	0	0	0	0	0.022638005
LOC112446641	0	0	0	0	0	0	0	0	0	0
GLIPR1L1	0	0	4.890305387	0	0.153372628	0	0	0	0	1.661335063
GLIPR1L2	0.575018695	0	0.814388168	0	0.273656998	0	0	0	0	0
GLIPR1	143.4487937	147.3218066	146.1626123	71.27839752	80.68665673	96.24181941	76.83296512	214.3117507	176.616647	129.4437486
LOC112446642	10.61168412	4.557742647	11.06796302	2.043998326	2.870916911	5.210834644	5.517002941	9.608239236	6.639084721	1.720828178
KRR1	43.99818307	21.37241319	29.89108624	16.89726417	16.74809477	27.57520114	26.51378516	28.61400937	18.13551217	16.84220187
LOC112446643	0	0	0	0	0	0	0	0	0	0
LOC107132452	0	0	0.115734037	0	0	0	0	0	0	0
LOC104972322	0	0	0	0	0	0	0	0	0	0
PHLDA1	9.724526348	4.374739841	7.606994573	3.231125142	3.542749498	7.667220231	4.187989068	2.92296183	2.87669477	1.858564172
NAP1L1	172.676512	108.3178334	141.2343909	186.116495	179.9215706	162.744673	239.5506445	220.9192551	128.7402975	171.3517507
TRNAC-GCA_65	0	0	0	0	0	0	0	0	0	0
BBS10	0.203457891	0.307733017	0.41164798	0.280858754	0.537931067	0.151268197	0	0.30841555	0.267726633	0.126671282
OSBPL8	33.10758149	24.94599805	24.52392289	24.34004623	21.61904368	18.21442949	24.19551658	34.60508255	13.53035576	22.20170689
LOC112446644	0	0.232818695	0.59172967	0.04037247	1.005234387	0.217442778	0	0.186668058	0	0.582673815
LOC112446854	0	0	0	0	0	0	0	0	0	0
ZDHHC17	12.47915519	9.297659734	11.56595771	9.453978507	6.801344168	8.666952297	7.79791662	9.193083733	7.489463401	7.857818473
CSRP2	0.307415779	0.660748027	0.932972547	1.273095072	0.731510818	4.045502883	0	0.441475684	0.674204961	0.229673574
LOC112446899	0	0	0	0	0	0	0	0	0	0
E2F7	1.195182155	0.735082866	1.209081441	0.379694187	0.662300007	0.292143061	0	0.532941489	0.962302962	0.63606201
LOC112446846	0	0	0	0	0	0	0	0	0	0
NAV3	0.024563124	0.015642982	0.24020486	0	0.071437848	0	0	0.078388384	0.158019542	0.079522599
LOC104972332	0	0	0	0	0	0	0	0	0	0
LOC101907549	3.414923264	3.961220673	3.948156427	2.424369641	4.740152798	9.575466244	0.610417156	6.305304309	3.851688868	2.277968952
SYT1	0.07414107	0	0	0	0.088211144	0	0	0	0	0
LOC104972334	0	0	0.09457371	0	0	0	0	0.044751577	0	0
PAWR	6.499206724	4.600283286	3.41611767	3.040102432	2.47660245	3.100094726	4.213029852	2.558257715	1.78599972	2.581379465
LOC112446863	0.644781992	0	0	0	0	0.575264057	0	0	0	0
PPP1R12A	63.10702276	38.83963003	51.42120404	32.39518318	37.25841329	39.09825568	40.69880818	52.77951608	31.26401694	34.88528382
OTOGL	0	0	0	0	0	0	0	0	0.114233564	0
PTPRQ	0	0	0.049276567	0	0	0	0.390070211	0	0	0
LOC112446841	0	0	0	0	0	0	0	0	0	0
MYF6	0	0	0	0	0	0	0	0	0	0
MYF5	0	0	0	0	0	0	0	0	0	0
LIN7A	0.14496669	0.027696534	0.205313598	0.168097377	0.32195828	0.064668467	0	0	0.178041826	0.086644916
ACSS3	7.520712267	3.307363454	3.307901678	4.779342433	2.242708837	3.552277631	3.947025083	2.559684214	2.396052558	3.305178553
PPFIA2	0.03209162	0	0	0.066450205	0.076363572	0	0	0	0.056305058	0.023975988
LOC112446645	0.901700267	0	0	0	0	0	0	0	0	0.168417447
CCDC59	24.42845506	19.03561349	25.62332578	23.41462339	22.23267996	23.93665471	36.76942375	24.47938852	16.84912493	23.13855148
METTL25	2.874539079	2.325996141	1.197398724	1.428512829	1.663084533	1.961177887	2.471188992	1.586480525	1.24601813	1.617015338
LOC104972346	0	0	0	0	0	0	0	0	0	0
TMTC2	1.263975482	1.536742854	1.444736457	0.761378535	0.703096649	0.307554127	1.593872098	1.147255527	0.40321041	0.392448593
LOC112446646	0	0	0	0	0	0	0	0	0	0
LOC112446868	0	0	0	0	0	0	0	0	0	0
SLC6A15	0	0	0.077696641	0	0.091378787	0	0	0	0	0.143451691
LOC112446647	0	0	0	0	0	0	0	0	0	0
TSPAN19	0	0	0.461311179	0	0.14467912	0.040684301	0	0	0.080007058	0.102206532
LRRIQ1	0	0	0.1258523	0	0.024669086	0	0	0	0	0.127798946
LOC112446910	0	0	0	0	0	0	0	0	0	0
ALX1	0	0.110512093	0	0	0	0	0	0	0	0
LOC112446648	0	0	0	0	0	0	0	0	0	0
LOC112446649	0	0	0	0	0	0	0	0	0	0
RASSF9	0	0	0	0	0	0	0	0	0	0
NTS	0	0	0	0	0	0	0	0	0	0
MGAT4C	0	0	0	0	0	0	0	0	0	0.053921306
LOC112446650	0	0	0	0	0	0	0	0	0	0
LOC112446836	0	0	0	0	0	0	0	0	0	0
C5H12orf50	0.329325319	0.057199158	1.57491542	0.099187537	0.142481025	0	0	0.630586242	0.315166074	0.290777409
C5H12orf29	30.07377062	17.84873499	25.45333381	25.34037381	21.0789065	24.90531994	20.78952326	22.87709755	13.97481511	19.13153578
CEP290	9.061966226	3.28573412	5.601739426	7.012558853	3.987390848	4.316464093	5.240194488	6.350827519	2.553173501	4.807682929
TMTC3	3.055125222	2.340039807	3.494388743	3.214325302	1.888406505	1.989048602	4.890330417	3.517844807	2.511106637	3.26955039
KITLG	0.587868275	0	0	0	0	0.349657706	0	0	0	0.58560346
LOC104972350	0	0	0	0	0	0	0	0	0	0
TRNAG-CCC_31	0	0	0	0	0	0	0	0	0	0
LOC107132456	1.339879851	0.548550068	1.549099302	0.416161405	0.360582606	1.643701283	1.221467215	1.580579314	0.146927013	0.62564899
LOC104972351	0.589424907	0.486280222	0.921522991	0.244097407	0.127505934	0.358551383	0	0.666911989	0.282041379	0.58048189
TRNAK-UUU_9	0	0	0	0	0	0	0	0	0	0
DUSP6	95.31950125	67.82049106	51.81568038	19.60095135	48.86137451	88.9129382	33.03279418	71.69456156	43.7519455	61.2004066
LOC101906850	0	0	0	0	0	0	0	0	0	0
LOC107131351	0	0	0	0	0	0	0	0	0	0
POC1B	6.116333257	8.403076272	5.028761839	7.570376035	6.704703682	6.805788556	2.476494933	10.0885113	5.445966303	6.366601877
LOC112446852	0	0	0	0	0	0	0	0	0	0
GALNT4	7.392981305	10.60136548	5.370794955	6.328761621	6.677335699	5.253109122	7.946705734	8.788088904	6.137312426	4.497781382
LOC101906971	0	0	0	0	0	0	0	0	0	0
LOC112446834	0	0	0	0	0	0	0	0	0	0
ATP2B1	26.81283978	30.56175996	23.54109272	29.66281598	28.54808783	21.61624847	27.10725186	32.55988789	18.96784701	29.57801468
LOC112446651	0	0	0	0	0	0	0	0	0	0
TRNAC-ACA_25	0	0	0	1.008751026	0	0	0	0	0	0
LOC112446835	0	0	0	0	0	0	0	0	0	0
LOC101907192	0	0	0	0	0	0	0	0	0	0
LOC100848024	0	0	0	0	0	0	0	0	0	0
LOC112446652	0	0	0	0	0	0	0	0	0	0
CCER1	0	0	5.391223961	0.16050845	0.422706827	0	0	0	0.170003947	2.75088034
EPYC	0	0	0	0	0	0	0	0	0	0
KERA	0	0	0	0	0	0	0	0	0	0
TRNAC-ACA_26	0	0	0	0	0	0	0	0	0	0
LUM	0	0	0	0	0	0.2410968	0	0.172478601	0	0
DCN	0.433931634	0.276348591	0.438978011	0.119802184	0.057364525	0.064524463	2.389009133	0.450062462	0.063444772	0.945568473
LOC112446653	0.181178411	0.38941813	0.595677591	0.150062136	0	0.040411111	1.133496734	0.78056367	0.397349101	0.270720608
LOC107132462	0	0.162341408	0	0	0	0	0	0	0	0
LOC112446654	0	0	0.156731696	0	0	0	0	0	0	0
LOC112446880	0	0	0	0	0	0	0	0	0	0
LOC104972363	0.109530791	0.041852694	0.199448228	0	0	0.039088639	0	0.125836561	0.172955552	0.212762186
BTG1	1423.182653	1605.145898	1855.587323	948.9152011	1161.14292	1170.4411	874.006609	1543.651191	1527.222957	1526.025728
LOC107132458	4.125921086	5.384699906	8.994467446	3.609844624	5.30070643	3.110771837	11.05223164	5.897362278	3.007740473	4.819149743
LOC107132468	0.056501515	0	0	0	0	0	0	0	0	0
PLEKHG7	0.873726323	0.257981672	0.241060162	1.223658853	0.844230186	0.779524482	0.779188653	0.927752086	0.181168155	0.617164516
EEA1	10.09800687	6.420491774	7.945342949	7.641946899	6.782642519	5.899279304	4.666953848	11.14866862	4.061352056	6.404946908
LOC107132465	0	0	0.248313897	0	0	0	0	0.235000586	0.107665201	0
LOC112446655	0	0	0	0	0	0	0	0	0	0
LOC107132464	0	0	0	0	0	0	0	0	0	0
NUDT4	16.41531291	14.26859882	12.24549799	14.69622529	11.92703406	8.362455265	14.42479068	19.19496067	12.70753996	13.98663822
UBE2N	40.72765161	40.77684681	36.71322099	43.66411458	39.9446917	32.59235337	63.45300251	45.9948309	44.07336828	39.44599148
MRPL42	15.23020609	9.645294459	14.29147389	20.94219836	13.19078805	9.916695145	19.40713116	12.99722639	9.713541919	13.59732561
SOCS2	16.57140491	9.038851454	13.9959713	4.363311522	7.464581863	8.031216365	12.82495524	20.07647902	6.730252494	5.426096799
CRADD	5.162473646	6.301448345	5.947858918	6.82948364	5.800946584	7.932341006	6.746631877	6.795946004	3.396603797	5.892545033
LOC112446656	0	0	0	0	0	0	0	0	0	0
PLXNC1	54.82646329	33.72118282	47.5228446	25.16116912	25.42296037	34.02993212	33.31548408	45.81127367	25.25728627	28.29427295
LOC112446657	0.751324916	0	0.434321369	0.266695498	0.085134011	1.149119878	0	0.205517648	0.094157633	0.481133809
CEP83	17.35567882	9.065583189	11.09957874	17.65592955	13.96966947	9.204224905	14.49178337	20.62697211	8.725202573	12.15752844
LOC100848598	0.106939452	0.102156301	0.036061032	0.059048841	0.367564362	0	0	0.170638129	0	0.292950511
TMCC3	2.759776781	2.557050045	0.965609661	4.124755731	6.353060098	3.295312892	2.575596403	4.847318043	2.748685444	4.139219438
LOC112446658	0	0.135218994	0	0	0	0	0	0	0	0.158630477
NDUFA12	10.9411814	14.14068133	34.0191178	16.25847524	17.99483058	2.871042631	19.97150532	42.97826536	9.033604228	10.0976303
NR2C1	13.36899375	7.475724827	8.340873694	7.870669356	8.165493558	7.854760855	3.75358723	9.632964246	8.254560836	7.430184136
FGD6	4.077134814	2.283143441	1.215384511	1.672577127	3.325152562	0.900836179	0	5.543090443	2.096678179	1.441870346
LOC112446660	0	0	1.078542732	0.044152021	0	0	0	0	0	0.238958251
MIR331	3.897348932	0.930757406	0	0	0	0	0	0	0	0
METAP2	84.86750477	57.88963122	58.44920421	95.25626506	74.71870902	72.83332797	109.4718198	96.55141209	64.26541988	60.48005201
USP44	0	0.536330798	0.212989531	0.05812731	0	0	0	0	0.307830276	0.183513689
LOC112446661	0	0	0	0	0	0	0	0	0	0
MUCL1	0	0	0	0	0	0	0	0	0	0
GLYCAM1	0	0	0	0	0	0	0	0	0	0
PPP1R1A	1.293955236	0.475415247	1.208310643	1.731250341	3.079029503	0.621624724	0	0.190587876	2.008304288	0
PDE1B	4.254775515	3.426548154	4.690288066	3.697875822	4.827650424	3.302386177	2.177260776	3.562015241	3.247127173	4.034066914
NCKAP1L	171.7010024	187.9274986	162.6599493	204.3194666	171.5338528	146.9659151	231.8694928	231.7584975	188.8640926	162.2677846
LOC112446662	0	0	1.632701958	0	0	0	0	0	0	0
GTSF1	0.183740913	0.219403265	2.997278162	0.247299885	0.619395641	0	0.459811352	0.021988989	0.382820569	0.995242129
ITGA5	28.36625002	24.63681346	31.95344635	20.97074674	21.92654435	36.09810291	30.50139619	14.15021953	30.35459602	26.68452734
LOC112446664	0.217728991	0.155992861	0.055065264	0.180335379	0.086349456	0.097127141	0	0.156338844	0.191003814	0.081333814
LOC112446663	1.01704948	0.988026341	2.005438582	0.899487842	1.093838993	0.768978884	1.6220033	1.617355613	0.922456054	1.249242293
ZNF385A	11.2643888	23.13373589	15.27664989	16.19368465	30.79678895	13.60981733	21.66030133	23.47889864	12.27812895	28.36587217
GPR84	100.6815141	170.4696292	91.03990096	7.287461954	66.2758243	155.6288775	35.64318263	73.43851383	86.45845511	109.3229974
COPZ1	48.14662489	44.64178602	40.1866418	48.81514811	59.83434202	44.40852913	54.56691975	52.75666168	48.35521664	64.26087599
MIR148B	0	0	2.957004657	0	0	0	0	0	0	0
NFE2	313.5057241	322.2950029	335.0663166	141.440374	217.671828	312.6800783	151.7673675	339.2726722	309.4636606	206.7449149
HNRNPA1	420.38514	328.623665	364.5865222	510.2013954	466.0341188	399.2389291	511.7817379	381.2199781	337.0868535	446.9158146
CBX5	39.09699835	30.27224641	31.71889161	32.12835088	22.77185477	30.53859431	28.54631074	26.19260776	33.40695526	21.27016107
SMUG1	16.62060207	11.52104868	16.73126665	8.624962199	5.895180052	15.90950703	4.442040328	6.750721962	13.50577382	6.874840988
LOC101906546	0.079555773	0.018999357	0.402404807	0.01647314	0.01577557	0	0.457902858	0.038082994	0	0
LOC112446666	0	0.165386311	0	0	0	0	0	0	0	0
LOC112446665	0	0	0.115507994	0	0	0	0	0	0	0
LOC100847613	0	0	0	0	0	0	0	0	0	0
LOC107132469	0	0	0	0	0	0	0	0	0	0
HOXC4	0	0	0.03949255	0.105085249	0.069670605	0	0	0	0	0.102081404
HOXC5	0	0	0	0	0	0	0	0	0	0
MIR615	0	0	0	0	0	0	0	0	0	0
HOXC6	0.033679561	0.021448769	0	0	0	0	0	0	0	0
HOXC8	0	0	0	0	0	0	0	0	0.489756709	0.178756854
LOC112446667	0	0	0	0	0.085605522	0	0	0	0	0
HOXC9	1.184628072	1.98370261	0.902328185	1.212040329	0.552721607	0.708748723	0.530127703	1.187524217	1.161481988	0.676801519
MIR196A-2	0	0	0	0	0	0	0	0	0	0
HOXC10	0	0	0	0	0	0	0	0	0	0
LOC101907194	0	0	0	0	0	0	0	0	0	0
HOXC11	0	0	0	0	0	0	0	0	0	0
LOC101907241	0	0	0	0	0	0	0	0	0	0
HOXC12	0	0	0	0	0	0	0	0	0	0
HOXC13	0	0.071413612	0	0	0	0.366835051	0	0	0.196743698	0
CALCOCO1	175.0285318	151.5176445	130.3384073	156.8378796	174.477119	177.1123759	88.5643824	148.6376708	145.2744649	157.6433614
LOC112446668	0.843627107	0.223859344	0.568958673	0.427007382	1.18960106	0.376335225	0.750640189	1.076908082	0.20557666	1.295581144
ATP5MC2	401.0714634	448.1359384	407.664177	573.6952052	630.2635791	412.1065556	897.3598377	478.6486598	519.2194507	638.6723895
LOC112446860	0	1.163446758	0	0.504375513	0	0	0	0	0	0
ATF7	14.53780989	11.97613726	9.949441995	11.09535097	13.34241029	12.79893927	17.2908037	11.31002802	14.28059454	11.8410688
NPFF	1.781519546	0.56727878	0.400497245	0	0.157007871	1.412838134	0	0.379024647	0.694598519	0.591552028
TARBP2	32.0996293	27.22581565	41.23078041	28.11746619	32.44332976	40.48480622	15.33558843	18.2528852	28.62888154	24.41800782
MAP3K12	12.94368302	7.960049784	13.59622514	9.573263682	11.44754348	12.78412799	17.22029834	6.631590743	7.672725885	9.670362248
